name,province_id,province_name,category_id,category_name,ratings,reviews_count
The Yummy Corner Restaurant,13,Kandal,3,Restaurant,4.4,153.0
HARRYS Bistro Café & Bar,13,Kandal,3,Restaurant,4.0,94.0
River Crown Restaurant,13,Kandal,3,Restaurant,4.0,814.0
Phumara Resort & Coffee,13,Kandal,3,Restaurant,4.8,49.0
126 Restaurant,13,Kandal,3,Restaurant,4.3,541.0
Marugame Udon 313 Quayside,13,Kandal,3,Restaurant,4.3,375.0
Virak Restaurant,13,Kandal,3,Restaurant,4.7,75.0
Lone Star Saloon and Guest House,13,Kandal,3,Restaurant,4.5,289.0
លតឆា - មីឆា 168,13,Kandal,3,Restaurant,4.2,57.0
Meet Friends Restaurant,13,Kandal,3,Restaurant,4.5,42.0
Rukkha Sky Bar & Tapas,13,Kandal,3,Restaurant,4.6,547.0
David's Restaurant Homemade Noodles,13,Kandal,3,Restaurant,4.4,1949.0
Shindi Georgian Cuisine Phnom Penh,13,Kandal,3,Restaurant,4.8,214.0
Amey's Khmer Foods,13,Kandal,3,Restaurant,4.6,130.0
Banteay Srey Restaurant,13,Kandal,3,Restaurant,4.8,311.0
ON THE CORNER,13,Kandal,3,Restaurant,4.4,372.0
Kandal Market Restaurant,13,Kandal,3,Restaurant,3.5,2.0
La Dolce Vita,13,Kandal,3,Restaurant,4.4,239.0
Shish Mahal Restaurant,13,Kandal,3,Restaurant,4.7,44.0
Marhaba Halal Restaurant,13,Kandal,3,Restaurant,4.8,72.0
PADANG NUSANTARA,13,Kandal,3,Restaurant,4.5,268.0
Gastro 130 Restaurant & Bar 24/7,13,Kandal,3,Restaurant,4.2,355.0
Market Café Restaurant & Lounge,13,Kandal,3,Restaurant,4.2,63.0
Elia Greek Kitchen Bassac Lane,13,Kandal,3,Restaurant,4.7,745.0
Mealea Restaurant,13,Kandal,3,Restaurant,4.6,227.0
Sony Side Up,13,Kandal,3,Restaurant,4.5,202.0
រមណីយដ្ឋានភូមិត្នោតអូនិតា,13,Kandal,3,Restaurant,4.4,10.0
មករា Coffee & Restaurant,13,Kandal,3,Restaurant,3.7,32.0
Ostro Restaurant & Bar,13,Kandal,3,Restaurant,4.0,398.0
ថុង ឡៃហេង លក់គុយទាវ និងសម្ភារះកូនក្មេងបោះដុំ~រាយ,13,Kandal,3,Restaurant,4.5,4.0
ផ្ទះនំបញ្ចុកស្រុះ ផ្សារកណ្តាល,13,Kandal,3,Restaurant,4.4,28.0
លីហ្សា ទាខ្វៃនិងសាច់កាប់-Liza Duck's Roast,13,Kandal,3,Restaurant,5.0,3.0
Elia Greek Kitchen Russian Market,13,Kandal,3,Restaurant,4.7,796.0
Artisans Village Cafe,13,Kandal,3,Restaurant,4.1,24.0
Chennai Dosa Corner,13,Kandal,3,Restaurant,4.2,52.0
Harry’s Sports Bar,13,Kandal,3,Restaurant,4.2,747.0
Asia Restaurant & Guest House,13,Kandal,3,Restaurant,5.0,1.0
ហាងម្លប់ក្ងោក,13,Kandal,3,Restaurant,5.0,1.0
B.J.M.A Indian Restaurant,13,Kandal,3,Restaurant,4.7,499.0
Rang Phnom Restaurant,13,Kandal,3,Restaurant,4.1,32.0
Raksmey Duck Street,13,Kandal,3,Restaurant,5.0,1.0
Addis Ethiopian Restaurant,13,Kandal,3,Restaurant,4.9,404.0
COMPAS Riverside 🌮 Mexican Restaurant,13,Kandal,3,Restaurant,4.5,416.0
Cambodia Bagels - Street 13,13,Kandal,3,Restaurant,4.5,264.0
Mekong Authentic Indian Restaurant (pure Indian food ),13,Kandal,3,Restaurant,4.9,213.0
Eden The Cornerstone Restaurant & Bar,13,Kandal,3,Restaurant,4.1,60.0
Lucky Corner Restaurant,13,Kandal,3,Restaurant,3.9,344.0
Restaurant pho 153 & coffee,13,Kandal,3,Restaurant,4.8,9.0
យានដ្ឋានមិត្តភាពវិហារសួគ៌,13,Kandal,7,Transportation,5.0,2.0
LODA express-សាខាអរិយក្សត្រ,13,Kandal,7,Transportation,0.0,0.0
"Gui Wanda Transport Express Co., Ltd.",13,Kandal,7,Transportation,5.0,1.0
"SNDL Transportation company Co., LTD",13,Kandal,7,Transportation,0.0,0.0
មន្ទីរ​សាធារណការនិង​ដឹកជញ្ជូនខេត្តកណ្ដាល,13,Kandal,7,Transportation,3.8,22.0
CHHUM PISITH TRANSPORTS SERVICE,13,Kandal,7,Transportation,0.0,0.0
Kerry Express - Kandal Market,13,Kandal,7,Transportation,1.0,1.0
ZTO Express Phsar Kandal,13,Kandal,7,Transportation,3.8,5.0
Cambodia Taxi Tours by Ya,13,Kandal,7,Transportation,4.9,32.0
Car Rental to all Province / Tours Service,13,Kandal,7,Transportation,1.5,2.0
អូន លីន,13,Kandal,7,Transportation,1.0,1.0
Phnom Penh Airport Taxi Transfer | MANGO TAXI,13,Kandal,7,Transportation,0.0,0.0
BUS STATION. 02,13,Kandal,7,Transportation,4.0,5.0
ក្រុមហ៊ុន វីរៈប៊ុនថាំង សាខាព្រែកតាមាក់,13,Kandal,7,Transportation,3.0,1.0
Kandal Kaoh - Russey Srok Ferry,13,Kandal,7,Transportation,5.0,3.0
ZTO Express សាខាស្រុកមុខកំពូល RKM,13,Kandal,7,Transportation,0.0,0.0
Sok Sokha Express,13,Kandal,7,Transportation,0.0,0.0
"Ratanak Sambath Express, Phnom Penh",13,Kandal,7,Transportation,3.2,26.0
បុត្រ Bot,13,Kandal,7,Transportation,0.0,0.0
Cambodia private Driver,13,Kandal,7,Transportation,5.0,16.0
Asian Koh Kong Hotel,14,Koh Kong,2,Hotel,3.9,196.0
Koh Sdach Resort By EHM,14,Koh Kong,2,Hotel,3.9,173.0
Koh Sampoch Hotel,14,Koh Kong,2,Hotel,4.2,62.0
Soho Villa & Resort,14,Koh Kong,2,Hotel,4.4,67.0
Tatai Hotel Resort & Marina,14,Koh Kong,2,Hotel,4.4,7.0
Young Wild and Free - beach bar restaurant and bungalows,14,Koh Kong,2,Hotel,4.7,132.0
Koh Kong City Hotel,14,Koh Kong,2,Hotel,3.7,256.0
Munich Koh Kong Resort,14,Koh Kong,2,Hotel,3.9,60.0
Koh Andet Eco Resort,14,Koh Kong,2,Hotel,4.3,112.0
Nathy Kohkong Hotel,14,Koh Kong,2,Hotel,4.0,212.0
Mangrove Sanctuary Resort,14,Koh Kong,2,Hotel,4.2,103.0
Canvas & Orchids Retreat | Glamping in Cambodia,14,Koh Kong,2,Hotel,4.8,148.0
Thansuo Tatai Resort,14,Koh Kong,2,Hotel,0.0,0.0
Thmorda River View Resort & Restaurant,14,Koh Kong,2,Hotel,4.1,45.0
Keo Mony Hotel (Koh Kong Province),14,Koh Kong,2,Hotel,4.1,35.0
Oasis Resort Koh Kong,14,Koh Kong,2,Hotel,3.7,19.0
Rainbow Lodge,14,Koh Kong,2,Hotel,4.9,76.0
ខ្សាច់ស Resort,14,Koh Kong,2,Hotel,0.0,0.0
ធីតា Thyda Koh Kong Guesthouse,14,Koh Kong,2,Hotel,4.2,24.0
Koh Rong 71 Guesthouse,14,Koh Kong,2,Hotel,4.7,16.0
Sareth Resort,14,Koh Kong,2,Hotel,3.7,55.0
Thansur Tatai Eco Resort,14,Koh Kong,2,Hotel,4.2,33.0
Rene's Pasta Bar & Guesthouse,14,Koh Kong,2,Hotel,3.9,50.0
Bopa Koh Kong,14,Koh Kong,2,Hotel,3.7,14.0
Koh Pich Hotel,14,Koh Kong,2,Hotel,3.9,14.0
Koh Rong Ocean View Hotel,14,Koh Kong,2,Hotel,3.7,80.0
Tatai Natural Guest House,14,Koh Kong,2,Hotel,5.0,3.0
Dani Guesthouse,14,Koh Kong,2,Hotel,3.7,29.0
Tatai Camping Lodges,14,Koh Kong,2,Hotel,5.0,1.0
Raksmey Makara Hotel,14,Koh Kong,2,Hotel,4.1,16.0
Arunras Hotel,14,Koh Kong,2,Hotel,3.8,99.0
Chhne Rikreay Guesthouse,14,Koh Kong,2,Hotel,4.1,42.0
Thann Tay Hotel,14,Koh Kong,2,Hotel,4.2,55.0
Kaing Kaing Guest House,14,Koh Kong,2,Hotel,3.5,50.0
Kolab Kaoh Kong Restaurant add home,14,Koh Kong,2,Hotel,3.7,127.0
Wi Ri Ca Tatai Villa,14,Koh Kong,2,Hotel,5.0,7.0
hankong hotel,14,Koh Kong,2,Hotel,3.9,167.0
Saga Resort,14,Koh Kong,2,Hotel,4.1,8.0
Koh Andaet café / lodge,14,Koh Kong,2,Hotel,4.2,20.0
99 Guesthouse,14,Koh Kong,2,Hotel,4.2,173.0
Hotel Cambodian Resort,14,Koh Kong,2,Hotel,3.7,7.0
TATAI Star Light Lodge,14,Koh Kong,2,Hotel,4.8,13.0
Tatai Riverfront Resort,14,Koh Kong,2,Hotel,4.1,10.0
Seng Chhay Heng Guesthouse,14,Koh Kong,2,Hotel,4.0,41.0
Neptune Adventure,14,Koh Kong,2,Hotel,4.3,13.0
ReakSmey Koh Kong,14,Koh Kong,2,Hotel,1.0,1.0
港城酒店,14,Koh Kong,2,Hotel,5.0,1.0
Paddy's Bamboo Guesthouse,14,Koh Kong,2,Hotel,3.8,87.0
ផ្ទះយើង,14,Koh Kong,2,Hotel,0.0,0.0
Bunnareach Guesthouse,14,Koh Kong,2,Hotel,3.0,1.0
Lim Mohaleap Guest House,14,Koh Kong,2,Hotel,2.0,1.0
EA AUN Restaurant,14,Koh Kong,2,Hotel,3.6,13.0
ហូងគ័ន,14,Koh Kong,2,Hotel,0.0,0.0
ហ្គោបូ,14,Koh Kong,2,Hotel,0.0,0.0
Jungle Lodge Eco Resort,14,Koh Kong,2,Hotel,4.3,6.0
Apex Koh Kong Hotel,14,Koh Kong,2,Hotel,3.5,373.0
Tatai Resort,14,Koh Kong,2,Hotel,3.9,123.0
Hula Hula Restaurant & Bungalows,14,Koh Kong,2,Hotel,4.4,45.0
Lin's Restaurant Koh Kong (ex Fat Sam's),14,Koh Kong,3,Restaurant,4.8,27.0
Anon Café & Restaurant,14,Koh Kong,3,Restaurant,4.3,125.0
Barracuda Seafood Restaurant,14,Koh Kong,3,Restaurant,5.0,690.0
ហាងបាយកោះកុង​ Koh Kong Restaurant,14,Koh Kong,3,Restaurant,4.8,6.0
Mlob Sbov Koh Kong Restaurant,14,Koh Kong,3,Restaurant,4.1,32.0
Young Wild and Free - beach bar restaurant and bungalows,14,Koh Kong,3,Restaurant,4.7,132.0
Oyster Nice Restaurant,14,Koh Kong,3,Restaurant,3.9,30.0
I love pizza,14,Koh Kong,3,Restaurant,4.8,217.0
Sok Panha Restaurant,14,Koh Kong,3,Restaurant,4.4,10.0
23 Koh Kong,14,Koh Kong,3,Restaurant,4.8,10.0
KohKong Khmernoodle,14,Koh Kong,3,Restaurant,4.4,94.0
OK NA Mookrathak Restaurant,14,Koh Kong,3,Restaurant,4.6,16.0
Kravann Koh Kong,14,Koh Kong,3,Restaurant,3.9,71.0
Sugar House Cafe’,14,Koh Kong,3,Restaurant,5.0,1.0
កោះ Food,14,Koh Kong,3,Restaurant,4.5,26.0
អាហារដ្ឋាន ឆ្មាបាត់ស៊ីហ្វូដ || Chmarbat Seafood Restaurant,14,Koh Kong,3,Restaurant,4.8,13.0
Koh kong rest,14,Koh Kong,3,Restaurant,0.0,0.0
Enocafe Coffee & Italian Restaurant,14,Koh Kong,3,Restaurant,4.6,606.0
Kengkong Restaurant,14,Koh Kong,3,Restaurant,4.8,404.0
Kolab Kaoh Kong Restaurant add home,14,Koh Kong,3,Restaurant,3.7,127.0
Rene's Pasta Bar & Guesthouse,14,Koh Kong,3,Restaurant,3.9,50.0
Salmon Koh Kong,14,Koh Kong,3,Restaurant,5.0,1.0
LUNA Sky Bar Koh Kong Province,14,Koh Kong,3,Restaurant,0.0,0.0
Eleven One Kitchen,14,Koh Kong,3,Restaurant,4.5,962.0
The Oyster Koh Kong,14,Koh Kong,3,Restaurant,4.7,3.0
អាហារដ្ឋាន​ឆ្នេរកោះប៉ោ,14,Koh Kong,3,Restaurant,3.7,121.0
Lasen Heng Heng - ឡាសែនហេងហេង,14,Koh Kong,3,Restaurant,4.1,57.0
ក្រាបឆាក seafood kohkong,14,Koh Kong,3,Restaurant,4.5,11.0
The Moon Restaurant,14,Koh Kong,3,Restaurant,3.6,107.0
MK restaurant & Cafe,14,Koh Kong,3,Restaurant,4.7,3.0
Asian Koh Kong Hotel,14,Koh Kong,3,Restaurant,3.9,196.0
Bay Chha Restaurant,14,Koh Kong,3,Restaurant,4.9,7.0
កោះកុងស៊ីហ្វូត - Koh Kong Sea Foods,14,Koh Kong,3,Restaurant,5.0,4.0
បាយកំពង់ចាម,14,Koh Kong,3,Restaurant,5.0,1.0
MEET-BBQ KOH KONG,14,Koh Kong,3,Restaurant,5.0,2.0
The Home Restaurant,14,Koh Kong,3,Restaurant,4.2,9.0
Sakaban Restaurant,14,Koh Kong,3,Restaurant,4.3,117.0
Sandbank Restaurant,14,Koh Kong,3,Restaurant,4.4,194.0
All You Can Eat BBQ Buffet,14,Koh Kong,3,Restaurant,5.0,2.0
បបរសឆ្ងាញ់កោះកុង,14,Koh Kong,3,Restaurant,4.2,20.0
TC KTV唐潮KTV,14,Koh Kong,3,Restaurant,5.0,1.0
Monkey Bar Koh Kong,14,Koh Kong,3,Restaurant,4.1,11.0
Thmorda Crab House,14,Koh Kong,3,Restaurant,4.0,52.0
KTV Sarah Trachakchet,14,Koh Kong,3,Restaurant,5.0,3.0
Koh Touch Restaurant,14,Koh Kong,3,Restaurant,4.4,237.0
Mr.Kom Restaurant,14,Koh Kong,3,Restaurant,5.0,1.0
EA AUN Restaurant,14,Koh Kong,3,Restaurant,3.6,13.0
Soup Goat Ta Sareoun,14,Koh Kong,3,Restaurant,4.2,34.0
koh kong famous noodle shop,14,Koh Kong,3,Restaurant,5.0,1.0
Mr 42 restaurant,14,Koh Kong,3,Restaurant,4.4,15.0
Piet Kadai Restaurant,14,Koh Kong,3,Restaurant,4.5,2.0
Chan Nara,14,Koh Kong,3,Restaurant,0.0,0.0
Local Khmer restaurant,14,Koh Kong,3,Restaurant,5.0,1.0
អាហារដ្ឋាន​ ឆ្នេរកោះយ៉៧៧,14,Koh Kong,3,Restaurant,5.0,1.0
The Secret Garden Koh Rong,14,Koh Kong,3,Restaurant,4.7,297.0
ភោជនីយដ្ឋាន សមុទ្រ DE ZEE Restaurant,14,Koh Kong,3,Restaurant,4.7,3.0
Tbal Khmer,14,Koh Kong,3,Restaurant,4.0,359.0
សូយ៉ាំ​កោះកុង​ So-Yum KK,14,Koh Kong,3,Restaurant,3.7,19.0
mom hour,14,Koh Kong,3,Restaurant,4.0,32.0
អុីមួយ,14,Koh Kong,3,Restaurant,5.0,6.0
Virak Buntham Koh Kong Bus Station,14,Koh Kong,7,Transportation,3.9,99.0
បេនឡានកោះកុង(ថ្មស)Koh Kong Bus Station (White Stone),14,Koh Kong,7,Transportation,4.7,7.0
"Vibol Express, Koh Kong",14,Koh Kong,7,Transportation,3.0,5.0
Song Kong transportation,14,Koh Kong,7,Transportation,5.0,2.0
Koh Kong Cars Service,14,Koh Kong,7,Transportation,0.0,0.0
Virak Buntham Express,14,Koh Kong,7,Transportation,3.9,1811.0
មន្ទីរសាធារណការ និងដឹកជញ្ជូនខេត្តកោះកុង,14,Koh Kong,7,Transportation,3.8,5.0
Kaoh Kong Bridge,14,Koh Kong,7,Transportation,4.5,21.0
Koh Kong Sea view park,14,Koh Kong,7,Transportation,4.8,6.0
ទូកទៅកោះកុងក្រៅ( Boat to Koh Kong Krao),14,Koh Kong,7,Transportation,0.0,0.0
Kerry Express Koh Kong,14,Koh Kong,7,Transportation,5.0,1.0
eBooking Express - អុីប៊ុកឃីង អុិចប្រេស Phnom Penh,14,Koh Kong,7,Transportation,4.1,232.0
J&T Express សាខាកោះកុង,14,Koh Kong,7,Transportation,0.0,0.0
Virak Buntham Express,14,Koh Kong,7,Transportation,2.7,6.0
Phnom Penh Sorya Bus,14,Koh Kong,7,Transportation,3.5,838.0
Cambodia Post VIP Van,14,Koh Kong,7,Transportation,4.1,106.0
J&T Express សាខាកោះកុង,14,Koh Kong,7,Transportation,3.3,6.0
Vibol Express Phnom Penh,14,Koh Kong,7,Transportation,2.3,223.0
Boonsiri (Koh Kong Office),14,Koh Kong,7,Transportation,2.8,5.0
BookMeBus,14,Koh Kong,7,Transportation,3.8,80.0
Agency Vireak Buntham Prey Khsach,14,Koh Kong,7,Transportation,0.0,0.0
J&T Express ស្រុកមណ្ឌលសីមា2 CP,14,Koh Kong,7,Transportation,5.0,2.0
"Rent bike, boay",14,Koh Kong,7,Transportation,5.0,1.0
Koh Kong Virakbut cars service VIP,14,Koh Kong,7,Transportation,0.0,0.0
E.Express,14,Koh Kong,7,Transportation,4.0,21.0
Phnom Sambok Pagoda,15,Kratie,1,Tourist Attraction,4.4,147.0
Silver Dolphin Kayaking,15,Kratie,1,Tourist Attraction,4.9,92.0
Roka Kandal Pagoda,15,Kratie,1,Tourist Attraction,4.0,1.0
កំពង់ចម្លងទេសចរណ៍សួនសុបិនកោះច្រែង,15,Kratie,1,Tourist Attraction,4.7,7.0
Soriyabori Villas Resort,15,Kratie,2,Hotel,4.1,69.0
River Dolphin Hotel,15,Kratie,2,Hotel,3.7,195.0
Sorya Guesthouse,15,Kratie,2,Hotel,4.7,244.0
Mekong Dolphin Hotel,15,Kratie,2,Hotel,3.6,402.0
Privada Lodge - Historic Hotel - Rooftop Bar & Grill,15,Kratie,2,Hotel,4.9,114.0
Tatai Hotel Resort & Marina,15,Kratie,2,Hotel,4.4,7.0
Dary's Village Guesthouse & Restaurant,15,Kratie,2,Hotel,5.0,49.0
Le Tonle Guesthouse and Restaurant,15,Kratie,2,Hotel,4.3,136.0
Luck Life World Hotel,15,Kratie,2,Hotel,3.7,129.0
Silver Dolphin Guesthouse & Restaurant,15,Kratie,2,Hotel,3.7,201.0
Pomelo Homestay,15,Kratie,2,Hotel,4.9,68.0
H @OFURO HOTEL,15,Kratie,2,Hotel,3.9,59.0
Heang Kanha Guesthouse,15,Kratie,2,Hotel,4.3,38.0
Discover Kratie (dk) Homestay,15,Kratie,2,Hotel,4.8,26.0
Tonle Mekong Homestay,15,Kratie,2,Hotel,4.8,101.0
Ly Cheu Hotel,15,Kratie,2,Hotel,3.4,114.0
Nomad Guesthouse & Pizza & Coffee,15,Kratie,2,Hotel,4.1,95.0
REACHBUT SESSOR HOTEL,15,Kratie,2,Hotel,3.6,8.0
DOLPHIN HOME STAY,15,Kratie,2,Hotel,4.8,61.0
Santepheap Hotel,15,Kratie,2,Hotel,3.3,22.0
Mekong Dolphin Light Guesthouse,15,Kratie,2,Hotel,3.3,35.0
Oudom Sambath Hotel and Restaurant,15,Kratie,2,Hotel,3.6,239.0
Moha Oudom Hotel,15,Kratie,2,Hotel,3.2,50.0
Hor Bunny Hotel,15,Kratie,2,Hotel,4.0,52.0
Chey Sambath Hotel,15,Kratie,2,Hotel,3.8,5.0
Arun Mekong Guesthouse,15,Kratie,2,Hotel,3.9,12.0
Le Bungalow Hotel,15,Kratie,2,Hotel,4.1,10.0
Heng Heng 2 Guesthouse,15,Kratie,2,Hotel,3.3,103.0
Nuoeng Kim Sreang Homestay at Trong Island,15,Kratie,2,Hotel,3.0,2.0
Vorn Sokvanney Homestay at Trong Island,15,Kratie,2,Hotel,3.0,2.0
Mom brocheabrey hotel,15,Kratie,2,Hotel,5.0,1.0
Dara Reang Sey Guest House,15,Kratie,2,Hotel,4.0,1.0
Heng Heng Restaurant,15,Kratie,2,Hotel,3.7,115.0
Melop Koki Homestay 7,15,Kratie,2,Hotel,4.0,4.0
Home Sweet Home,15,Kratie,2,Hotel,0.0,0.0
Island Guesthouse,15,Kratie,2,Hotel,0.0,0.0
U hong Guest House (You Hong),15,Kratie,2,Hotel,0.0,0.0
柬埔寨广东大酒店,15,Kratie,2,Hotel,4.1,39.0
Leap Viraksa Hotel,15,Kratie,2,Hotel,3.8,97.0
Arunras Hotel,15,Kratie,2,Hotel,3.8,99.0
Mekong MoJo Restaurant & Bar Kratie,15,Kratie,3,Restaurant,4.9,226.0
Street Three Eatery Kratie,15,Kratie,3,Restaurant,4.8,302.0
The River Burger,15,Kratie,3,Restaurant,4.8,61.0
Jasmine Boat Restaurant,15,Kratie,3,Restaurant,3.5,290.0
Privada Lodge - Historic Hotel - Rooftop Bar & Grill,15,Kratie,3,Restaurant,4.9,114.0
Dary's Village Guesthouse & Restaurant,15,Kratie,3,Restaurant,5.0,49.0
Nomad bar & restaurant,15,Kratie,3,Restaurant,4.3,17.0
"""The German"" Restaurant",15,Kratie,3,Restaurant,4.8,119.0
Le Tonle Guesthouse and Restaurant,15,Kratie,3,Restaurant,4.3,136.0
Rural Stay,15,Kratie,3,Restaurant,4.3,48.0
Heng Sim Restaurant,15,Kratie,3,Restaurant,4.0,38.0
Pon Nor Reay Restaurant,15,Kratie,3,Restaurant,4.0,238.0
Meng Mao Restaurant,15,Kratie,3,Restaurant,4.3,34.0
Banh Chhev Krakor,15,Kratie,3,Restaurant,4.3,27.0
Koh Trong Cafe,15,Kratie,3,Restaurant,5.0,11.0
Heng Heng Restaurant,15,Kratie,3,Restaurant,3.7,115.0
Mekong Soup & Barbecue,15,Kratie,3,Restaurant,4.4,71.0
May Bakery,15,Kratie,3,Restaurant,4.3,55.0
Two Brothers,15,Kratie,3,Restaurant,4.8,4.0
Silver Dolphin Guesthouse & Restaurant,15,Kratie,3,Restaurant,3.7,201.0
Golden Star Restaurant Kratie,15,Kratie,3,Restaurant,4.1,37.0
Diamond Papaya Salad,15,Kratie,3,Restaurant,4.5,15.0
ពៃ ថេស្ត (ផ្ទះប្រហិតម្ចាស់ដើម),15,Kratie,3,Restaurant,5.0,2.0
ហាង គឹម ហ៊ាប,15,Kratie,3,Restaurant,5.0,1.0
Miss K Restaurant & Pub,15,Kratie,3,Restaurant,5.0,1.0
Chantrea Restaurant,15,Kratie,3,Restaurant,4.3,3.0
Mlup Makloue Restaurant,15,Kratie,3,Restaurant,4.3,72.0
Sorya Kayaking Adventures & Cafe,15,Kratie,3,Restaurant,4.8,229.0
Oudom Sambath Hotel and Restaurant,15,Kratie,3,Restaurant,3.6,239.0
បាយកម្ម៉ង​ ១០០០០៛,15,Kratie,3,Restaurant,3.7,40.0
Khmer River House Restaurant,15,Kratie,3,Restaurant,4.1,121.0
មីហិលកូរ៉េ 7កំរិត kimmo,15,Kratie,3,Restaurant,4.3,28.0
Seoul 7-Level Spicy Noodle,15,Kratie,3,Restaurant,4.1,61.0
Boun Teum Thmei Restaurant,15,Kratie,3,Restaurant,3.4,18.0
Grill and Barbeque,15,Kratie,3,Restaurant,3.8,5.0
Navy Khmer Noodle,15,Kratie,3,Restaurant,4.2,45.0
ស្រីហេង សាច់អាំង,15,Kratie,3,Restaurant,4.0,1.0
Makong Thorchea Chet,15,Kratie,3,Restaurant,4.7,3.0
Pheak Kdei Restaurant,15,Kratie,3,Restaurant,4.1,21.0
Win cafe,15,Kratie,3,Restaurant,5.0,1.0
Green Tea Shop (011),15,Kratie,3,Restaurant,4.5,6.0
អាហារដ្ឋានព្រឹកថ្មី,15,Kratie,3,Restaurant,4.5,2.0
អយស្ទ័ររីករាយ,15,Kratie,3,Restaurant,4.5,2.0
Khmer Restaurant,15,Kratie,3,Restaurant,4.0,2.0
BBQ Meat and Rice,15,Kratie,3,Restaurant,4.0,1.0
Chanang Soup (Tribal Style Soup),15,Kratie,3,Restaurant,4.6,5.0
Khmer Food Restaurant,15,Kratie,3,Restaurant,5.0,3.0
ហេងហេង​ ចេកចៀនឆ្ងាញ់,15,Kratie,3,Restaurant,5.0,1.0
ផ្ទះត្រជាក់,15,Kratie,3,Restaurant,3.8,21.0
Mekong Cool,15,Kratie,3,Restaurant,5.0,2.0
ធុន ថារី បាញ់ហយក្រចេះ,15,Kratie,3,Restaurant,5.0,1.0
The Thea Sdav Restaurant,15,Kratie,3,Restaurant,4.5,8.0
Tracheak Chet Restaurant,15,Kratie,3,Restaurant,5.0,1.0
Mekong Trocchekchet Restaurant,15,Kratie,3,Restaurant,5.0,1.0
Sorya Guesthouse,15,Kratie,3,Restaurant,4.7,244.0
Fish Porridge - Noodles Restaurant,15,Kratie,3,Restaurant,4.5,2.0
Halal Restaurant Kratie,15,Kratie,3,Restaurant,3.7,12.0
ហេង កាហ្វេដូង Heng Cafe,15,Kratie,3,Restaurant,5.0,1.0
ខ្ទមចាណាង,15,Kratie,3,Restaurant,0.0,0.0
ពូក្តឹប ម្ហូបកម្មង់,15,Kratie,3,Restaurant,5.0,1.0
Virak Buntham Express Kratie,15,Kratie,7,Transportation,3.6,50.0
Rado Express Transportation,15,Kratie,7,Transportation,3.7,3.0
Kratie Tour Guide and Service,15,Kratie,7,Transportation,5.0,13.0
Kratie Bus Station,15,Kratie,7,Transportation,4.0,28.0
Lana Express - Kratie,15,Kratie,7,Transportation,0.0,0.0
ឆៀកយានយន្ត ខេត្តក្រចេះ,15,Kratie,7,Transportation,4.1,12.0
Capitol Kratie Branch,15,Kratie,7,Transportation,5.0,1.0
Kratie Department of Public Works and Transport,15,Kratie,7,Transportation,0.0,0.0
Kratie Ferry-Boat Port,15,Kratie,7,Transportation,4.4,38.0
Tuk Tuk Katie,15,Kratie,7,Transportation,0.0,0.0
Pa phy taxi home,15,Kratie,7,Transportation,0.0,0.0
Jetty,15,Kratie,7,Transportation,4.5,6.0
Rith Mony Bus Station,15,Kratie,7,Transportation,3.0,4.0
Kerry Express Kratie,15,Kratie,7,Transportation,4.0,3.0
Soriya168 Bus Station,15,Kratie,7,Transportation,2.8,6.0
G&T,15,Kratie,7,Transportation,0.0,0.0
Ke Sokheang Shop(Rent bike and Motor),15,Kratie,7,Transportation,4.3,6.0
Tuk tuk stand,15,Kratie,7,Transportation,5.0,2.0
វន,15,Kratie,7,Transportation,0.0,0.0
Neuer Fähranleger,15,Kratie,7,Transportation,4.0,1.0
ផ្ទះ​ពូ​ស្រណោះ​,15,Kratie,7,Transportation,5.0,1.0
"CRDT TOURS Co., Ltd.",15,Kratie,7,Transportation,4.1,17.0
Départ ferry koh trong,15,Kratie,7,Transportation,0.0,0.0
Sarah Transport Co. Ltd,15,Kratie,7,Transportation,2.4,74.0
Virak Buntham Express,15,Kratie,7,Transportation,3.9,1811.0
Kaoh Trong Pier,15,Kratie,7,Transportation,0.0,0.0
CG EV Energy Charging Station,15,Kratie,7,Transportation,3.5,2.0
Kaoh Trong Boat Port,15,Kratie,7,Transportation,5.0,3.0
Silver Dolphin Kayaking,15,Kratie,7,Transportation,4.9,92.0
"Ratanak Sambath Express, Phnom Penh",15,Kratie,7,Transportation,3.2,26.0
ស្ពានអណ្តែងដូង,15,Kratie,7,Transportation,3.0,1.0
Cheang Pov Garage,15,Kratie,7,Transportation,4.0,2.0
Discover Kratie (dk) Homestay,15,Kratie,7,Transportation,4.8,26.0
Keng-Russei Char Ferry Terminal,15,Kratie,7,Transportation,4.4,29.0
SVN STICKER,15,Kratie,7,Transportation,0.0,0.0
Mekong Kratie Bridge,15,Kratie,7,Transportation,4.7,13.0
ពន្លកថ្មី II,15,Kratie,7,Transportation,0.0,0.0
Kratie Weigh bridge,15,Kratie,7,Transportation,0.0,0.0
Mondulkiri Project Elephant Sanctuary,16,Mondulkiri,1,Tourist Attraction,4.7,471.0
Bousra Waterfall,16,Mondulkiri,1,Tourist Attraction,4.5,1608.0
Chrey Thom Waterfall,16,Mondulkiri,1,Tourist Attraction,4.1,100.0
Bousra Eco-Park,16,Mondulkiri,1,Tourist Attraction,5.0,4.0
Kbal Preah Waterfall,16,Mondulkiri,1,Tourist Attraction,4.3,19.0
Mondulkiri Elephant & Wildlife Sanctuary - L.E.A.F Cambodia,16,Mondulkiri,1,Tourist Attraction,3.9,184.0
